timestamp,cycle,candle_key,event,elapsed_sec,note
2026-08-13 05:00:58.546,1,2026-08-13 10:30,CYCLE_START,0.0,
2026-08-13 05:01:10.037,1,2026-08-13 10:30,BATCH_PREDICTION,11.487,"symbols=['EICHERMOT', 'HINDALCO']"
2026-08-13 05:01:24.866,1,2026-08-13 10:30,BATCH_PREDICTION,26.319,"symbols=['ADANIENT', 'ADANIPOWER', 'AXISBANK']"
2026-08-13 05:01:25.609,1,2026-08-13 10:30,BATCH_PREDICTION,27.06,"symbols=['BAJFINANCE', 'COALINDIA', 'DIVISLAB']"
2026-08-13 05:01:25.651,1,2026-08-13 10:30,TREND_REDIS_GET,0.001,ADANIENT|MISS
2026-08-13 05:01:25.652,1,2026-08-13 10:30,TREND_REDIS_GET,0.001,ADANIPOWER|MISS
2026-08-13 05:01:25.652,1,2026-08-13 10:30,TREND_REDIS_GET,0.001,AXISBANK|MISS
2026-08-13 05:01:25.653,1,2026-08-13 10:30,TREND_REDIS_GET,0.001,BAJFINANCE|MISS
2026-08-13 05:01:25.654,1,2026-08-13 10:30,TREND_REDIS_GET,0.001,COALINDIA|MISS
2026-08-13 05:01:25.654,1,2026-08-13 10:30,TREND_REDIS_GET,0.001,DIVISLAB|MISS
2026-08-13 05:01:25.655,1,2026-08-13 10:30,TREND_REDIS_GET,0.001,EICHERMOT|MISS
2026-08-13 05:01:25.656,1,2026-08-13 10:30,TREND_REDIS_GET,0.001,HINDALCO|MISS
2026-08-13 05:01:25.656,1,2026-08-13 10:30,TREND_TOTAL,0.006,HINDALCO
2026-08-13 05:01:25.656,1,2026-08-13 10:30,BROKER_POS_FETCH,0.0,positions=0
2026-08-13 05:01:25.678,1,2026-08-13 10:30,ANALYZE_SIGNALS,0.022,symbols=8
2026-08-13 05:01:25.679,1,2026-08-13 10:30,symbol lock timing ,0.0,ADANIENT
2026-08-13 05:01:25.679,1,2026-08-13 10:30,CAN_RESERVE_EXPOSURE,0.0,ADANIENT
2026-08-13 05:01:25.679,1,2026-08-13 10:30,RESERVE_EXPOSURE,0.0,ADANIENT
2026-08-13 05:01:25.679,1,2026-08-13 10:30,symbol lock timing ,0.0,ADANIPOWER
2026-08-13 05:01:25.680,1,2026-08-13 10:30,CAN_RESERVE_EXPOSURE,0.0,ADANIPOWER
2026-08-13 05:01:25.680,1,2026-08-13 10:30,RESERVE_EXPOSURE,0.0,ADANIPOWER
2026-08-13 05:01:25.680,1,2026-08-13 10:30,symbol lock timing ,0.0,AXISBANK
