timestamp,cycle,candle_key,event,elapsed_sec,note
2026-08-31 05:00:10.200,1,2026-08-31 10:30,CYCLE_START,0.0,
2026-08-31 05:00:22.901,1,2026-08-31 10:30,BATCH_PREDICTION,12.699,symbols=['BAJFINANCE']
2026-08-31 05:00:38.858,1,2026-08-31 10:30,BATCH_PREDICTION,28.657,"symbols=['BANKBARODA', 'HCLTECH', 'MARUTI']"
2026-08-31 05:00:38.894,1,2026-08-31 10:30,TREND_REDIS_GET,0.001,BANKBARODA|MISS
2026-08-31 05:00:38.895,1,2026-08-31 10:30,TREND_REDIS_GET,0.001,HCLTECH|MISS
2026-08-31 05:00:38.896,1,2026-08-31 10:30,TREND_REDIS_GET,0.001,MARUTI|MISS
2026-08-31 05:00:38.897,1,2026-08-31 10:30,TREND_REDIS_GET,0.001,BAJFINANCE|MISS
2026-08-31 05:00:38.897,1,2026-08-31 10:30,TREND_TOTAL,0.004,BAJFINANCE
2026-08-31 05:00:38.897,1,2026-08-31 10:30,BROKER_POS_FETCH,0.0,positions=0
2026-08-31 05:00:38.912,1,2026-08-31 10:30,ANALYZE_SIGNALS,0.015,symbols=4
2026-08-31 05:00:38.912,1,2026-08-31 10:30,symbol lock timing ,0.0,BAJFINANCE
2026-08-31 05:00:38.912,1,2026-08-31 10:30,CAN_RESERVE_EXPOSURE,0.0,BAJFINANCE
2026-08-31 05:00:38.912,1,2026-08-31 10:30,RESERVE_EXPOSURE,0.0,BAJFINANCE
2026-08-31 05:00:38.912,1,2026-08-31 10:30,symbol lock timing ,0.0,BANKBARODA
2026-08-31 05:00:38.913,1,2026-08-31 10:30,CAN_RESERVE_EXPOSURE,0.0,BANKBARODA
2026-08-31 05:00:38.913,1,2026-08-31 10:30,RESERVE_EXPOSURE,0.0,BANKBARODA
2026-08-31 05:00:38.913,1,2026-08-31 10:30,symbol lock timing ,0.0,MARUTI
2026-08-31 05:00:38.913,1,2026-08-31 10:30,CAN_RESERVE_EXPOSURE,0.0,MARUTI
2026-08-31 05:00:38.913,1,2026-08-31 10:30,RESERVE_EXPOSURE,0.0,MARUTI
2026-08-31 05:00:38.915,1,2026-08-31 10:30,PARALLEL_ORDER_EXEC,0.002,orders=3
2026-08-31 05:00:38.940,1,2026-08-31 10:30,FETCH_LTP,0.0,symbols=3
2026-08-31 05:00:38.941,1,2026-08-31 10:30,PNL_CALC,0.0,BAJFINANCE
2026-08-31 05:00:38.942,1,2026-08-31 10:30,HOLD_LOOP_PER_SYMBOL,0.0,BAJFINANCE
2026-08-31 05:00:38.942,1,2026-08-31 10:30,PNL_CALC,0.0,BANKBARODA
2026-08-31 05:00:38.942,1,2026-08-31 10:30,HOLD_LOOP_PER_SYMBOL,0.0,BANKBARODA
