timestamp,cycle,candle_key,event,elapsed_sec,note
2026-08-17 04:00:38.544,1,2026-08-17 09:30,CYCLE_START,0.0,
2026-08-17 04:00:51.499,1,2026-08-17 09:30,BATCH_PREDICTION,12.954,"symbols=['AXISBANK', 'BAJFINANCE', 'DIVISLAB']"
2026-08-17 04:00:54.555,1,2026-08-17 09:30,BATCH_PREDICTION,16.009,"symbols=['GAIL', 'GODREJCP', 'HCLTECH']"
2026-08-17 04:00:54.589,1,2026-08-17 09:30,TREND_REDIS_GET,0.001,AXISBANK|MISS
2026-08-17 04:00:54.590,1,2026-08-17 09:30,TREND_REDIS_GET,0.001,BAJFINANCE|MISS
2026-08-17 04:00:54.590,1,2026-08-17 09:30,TREND_REDIS_GET,0.001,DIVISLAB|MISS
2026-08-17 04:00:54.591,1,2026-08-17 09:30,TREND_REDIS_GET,0.001,GAIL|MISS
2026-08-17 04:00:54.592,1,2026-08-17 09:30,TREND_REDIS_GET,0.001,GODREJCP|MISS
2026-08-17 04:00:54.593,1,2026-08-17 09:30,TREND_REDIS_GET,0.001,HCLTECH|MISS
2026-08-17 04:00:54.593,1,2026-08-17 09:30,TREND_TOTAL,0.005,HCLTECH
2026-08-17 04:00:54.593,1,2026-08-17 09:30,BROKER_POS_FETCH,0.0,positions=0
2026-08-17 04:00:54.609,1,2026-08-17 09:30,ANALYZE_SIGNALS,0.016,symbols=6
2026-08-17 04:00:54.610,1,2026-08-17 09:30,symbol lock timing ,0.0,AXISBANK
2026-08-17 04:00:54.610,1,2026-08-17 09:30,CAN_RESERVE_EXPOSURE,0.0,AXISBANK
2026-08-17 04:00:54.610,1,2026-08-17 09:30,RESERVE_EXPOSURE,0.0,AXISBANK
2026-08-17 04:00:54.610,1,2026-08-17 09:30,symbol lock timing ,0.0,BAJFINANCE
2026-08-17 04:00:54.610,1,2026-08-17 09:30,CAN_RESERVE_EXPOSURE,0.0,BAJFINANCE
2026-08-17 04:00:54.610,1,2026-08-17 09:30,RESERVE_EXPOSURE,0.0,BAJFINANCE
2026-08-17 04:00:54.610,1,2026-08-17 09:30,symbol lock timing ,0.0,DIVISLAB
2026-08-17 04:00:54.610,1,2026-08-17 09:30,CAN_RESERVE_EXPOSURE,0.0,DIVISLAB
2026-08-17 04:00:54.610,1,2026-08-17 09:30,RESERVE_EXPOSURE,0.0,DIVISLAB
2026-08-17 04:00:54.611,1,2026-08-17 09:30,symbol lock timing ,0.0,GAIL
2026-08-17 04:00:54.611,1,2026-08-17 09:30,CAN_RESERVE_EXPOSURE,0.0,GAIL
2026-08-17 04:00:54.611,1,2026-08-17 09:30,RESERVE_EXPOSURE,0.0,GAIL
2026-08-17 04:00:54.611,1,2026-08-17 09:30,symbol lock timing ,0.0,GODREJCP
2026-08-17 04:00:54.611,1,2026-08-17 09:30,CAN_RESERVE_EXPOSURE,0.0,GODREJCP
2026-08-17 04:00:54.611,1,2026-08-17 09:30,RESERVE_EXPOSURE,0.0,GODREJCP
2026-08-17 04:00:54.611,1,2026-08-17 09:30,symbol lock timing ,0.0,HCLTECH
2026-08-17 04:00:54.611,1,2026-08-17 09:30,CAN_RESERVE_EXPOSURE,0.0,HCLTECH
2026-08-17 04:00:54.611,1,2026-08-17 09:30,RESERVE_EXPOSURE,0.0,HCLTECH
2026-08-17 04:00:54.615,1,2026-08-17 09:30,PARALLEL_ORDER_EXEC,0.003,orders=6
2026-08-17 04:00:54.653,1,2026-08-17 09:30,FETCH_LTP,0.0,symbols=6
2026-08-17 04:00:54.654,1,2026-08-17 09:30,PNL_CALC,0.0,AXISBANK
2026-08-17 04:00:54.654,1,2026-08-17 09:30,HOLD_LOOP_PER_SYMBOL,0.0,AXISBANK
2026-08-17 04:00:54.654,1,2026-08-17 09:30,PNL_CALC,0.0,BAJFINANCE
2026-08-17 04:00:54.655,1,2026-08-17 09:30,HOLD_LOOP_PER_SYMBOL,0.0,BAJFINANCE
2026-08-17 04:00:54.655,1,2026-08-17 09:30,PNL_CALC,0.0,DIVISLAB
2026-08-17 04:00:54.655,1,2026-08-17 09:30,HOLD_LOOP_PER_SYMBOL,0.0,DIVISLAB
2026-08-17 04:00:54.655,1,2026-08-17 09:30,PNL_CALC,0.0,GAIL
2026-08-17 04:00:54.655,1,2026-08-17 09:30,HOLD_LOOP_PER_SYMBOL,0.0,GAIL
2026-08-17 04:00:54.655,1,2026-08-17 09:30,PNL_CALC,0.0,GODREJCP
2026-08-17 04:00:54.655,1,2026-08-17 09:30,HOLD_LOOP_PER_SYMBOL,0.0,GODREJCP
2026-08-17 04:00:54.655,1,2026-08-17 09:30,PNL_CALC,0.0,HCLTECH
2026-08-17 04:00:54.655,1,2026-08-17 09:30,HOLD_LOOP_PER_SYMBOL,0.0,HCLTECH
2026-08-17 04:00:54.655,1,2026-08-17 09:30,PNL_PER_SYMBOL,0.0,AXISBANK
2026-08-17 04:00:54.656,1,2026-08-17 09:30,PNL_PER_SYMBOL,0.0,BAJFINANCE
2026-08-17 04:00:54.656,1,2026-08-17 09:30,PNL_PER_SYMBOL,0.0,DIVISLAB
2026-08-17 04:00:54.656,1,2026-08-17 09:30,PNL_PER_SYMBOL,0.0,GAIL
2026-08-17 04:00:54.656,1,2026-08-17 09:30,PNL_PER_SYMBOL,0.0,GODREJCP
2026-08-17 04:00:54.656,1,2026-08-17 09:30,PNL_PER_SYMBOL,0.0,HCLTECH
2026-08-17 04:00:54.656,1,2026-08-17 09:30,PNL_LOOP_TOTAL,0.0,
2026-08-17 04:00:54.853,1,2026-08-17 09:30,UI_SNAPSHOT_TOTAL,0.197,
2026-08-17 04:00:54.853,1,2026-08-17 09:30,CYCLE_TOTAL,16.309,cycle=1
2026-08-17 04:00:54.853,1,2026-08-17 09:30,time after analyse after second broker api call,0.243,time analysis of delay
2026-08-17 04:11:17.331,1,2026-08-17 09:40,CYCLE_START,0.0,
2026-08-17 04:11:23.615,1,2026-08-17 09:40,BATCH_PREDICTION,6.283,symbols=['HCLTECH']
2026-08-17 04:11:29.560,1,2026-08-17 09:40,BATCH_PREDICTION,12.229,"symbols=['AXISBANK', 'BAJFINANCE', 'GODREJCP']"
2026-08-17 04:11:29.600,1,2026-08-17 09:40,TREND_REDIS_GET,0.001,AXISBANK|MISS
2026-08-17 04:11:29.601,1,2026-08-17 09:40,TREND_REDIS_GET,0.001,BAJFINANCE|MISS
2026-08-17 04:11:29.602,1,2026-08-17 09:40,TREND_REDIS_GET,0.001,GODREJCP|MISS
2026-08-17 04:11:29.603,1,2026-08-17 09:40,TREND_REDIS_GET,0.001,HCLTECH|MISS
2026-08-17 04:11:29.603,1,2026-08-17 09:40,TREND_TOTAL,0.004,HCLTECH
2026-08-17 04:11:30.351,1,2026-08-17 09:40,BROKER_POS_FETCH,0.747,positions=0
2026-08-17 04:11:30.363,1,2026-08-17 09:40,ANALYZE_SIGNALS,0.012,symbols=4
2026-08-17 04:11:30.364,1,2026-08-17 09:40,symbol lock timing ,0.0,AXISBANK
2026-08-17 04:11:30.364,1,2026-08-17 09:40,CAN_RESERVE_EXPOSURE,0.0,AXISBANK
2026-08-17 04:11:30.364,1,2026-08-17 09:40,RESERVE_EXPOSURE,0.0,AXISBANK
2026-08-17 04:11:30.364,1,2026-08-17 09:40,symbol lock timing ,0.0,BAJFINANCE
2026-08-17 04:11:30.364,1,2026-08-17 09:40,CAN_RESERVE_EXPOSURE,0.0,BAJFINANCE
2026-08-17 04:11:30.364,1,2026-08-17 09:40,RESERVE_EXPOSURE,0.0,BAJFINANCE
2026-08-17 04:11:30.364,1,2026-08-17 09:40,symbol lock timing ,0.0,GODREJCP
2026-08-17 04:11:30.364,1,2026-08-17 09:40,CAN_RESERVE_EXPOSURE,0.0,GODREJCP
2026-08-17 04:11:30.364,1,2026-08-17 09:40,RESERVE_EXPOSURE,0.0,GODREJCP
2026-08-17 04:11:30.364,1,2026-08-17 09:40,symbol lock timing ,0.0,HCLTECH
2026-08-17 04:11:30.364,1,2026-08-17 09:40,CAN_RESERVE_EXPOSURE,0.0,HCLTECH
2026-08-17 04:11:30.365,1,2026-08-17 09:40,RESERVE_EXPOSURE,0.0,HCLTECH
2026-08-17 04:11:31.147,1,2026-08-17 09:40,PARALLEL_ORDER_EXEC,0.782,orders=4
2026-08-17 04:11:31.176,1,2026-08-17 09:40,FETCH_LTP,0.0,symbols=4
2026-08-17 04:11:31.176,1,2026-08-17 09:40,RESULT_LTP_FETCH,0.0,GODREJCP
2026-08-17 04:11:31.176,1,2026-08-17 09:40,LOG_TRADE_TIME,0.0,GODREJCP
2026-08-17 04:11:31.177,1,2026-08-17 09:40,RESULT_PROCESS_TOTAL,0.001,GODREJCP
2026-08-17 04:11:31.177,1,2026-08-17 09:40,RESULT_LTP_FETCH,0.0,HCLTECH
2026-08-17 04:11:31.177,1,2026-08-17 09:40,LOG_TRADE_TIME,0.0,HCLTECH
2026-08-17 04:11:31.177,1,2026-08-17 09:40,RESULT_PROCESS_TOTAL,0.001,HCLTECH
2026-08-17 04:11:31.178,1,2026-08-17 09:40,RESULT_LTP_FETCH,0.0,AXISBANK
2026-08-17 04:11:31.178,1,2026-08-17 09:40,LOG_TRADE_TIME,0.0,AXISBANK
2026-08-17 04:11:31.178,1,2026-08-17 09:40,RESULT_PROCESS_TOTAL,0.001,AXISBANK
2026-08-17 04:11:31.178,1,2026-08-17 09:40,RESULT_LTP_FETCH,0.0,BAJFINANCE
2026-08-17 04:11:31.178,1,2026-08-17 09:40,LOG_TRADE_TIME,0.0,BAJFINANCE
2026-08-17 04:11:31.178,1,2026-08-17 09:40,RESULT_PROCESS_TOTAL,0.0,BAJFINANCE
2026-08-17 04:11:31.178,1,2026-08-17 09:40,PNL_CALC,0.0,AXISBANK
2026-08-17 04:11:31.178,1,2026-08-17 09:40,HOLD_LOOP_PER_SYMBOL,0.0,AXISBANK
2026-08-17 04:11:31.178,1,2026-08-17 09:40,PNL_CALC,0.0,BAJFINANCE
2026-08-17 04:11:31.179,1,2026-08-17 09:40,HOLD_LOOP_PER_SYMBOL,0.0,BAJFINANCE
2026-08-17 04:11:31.179,1,2026-08-17 09:40,PNL_CALC,0.0,GODREJCP
2026-08-17 04:11:31.179,1,2026-08-17 09:40,HOLD_LOOP_PER_SYMBOL,0.0,GODREJCP
2026-08-17 04:11:31.179,1,2026-08-17 09:40,PNL_CALC,0.0,HCLTECH
2026-08-17 04:11:31.179,1,2026-08-17 09:40,HOLD_LOOP_PER_SYMBOL,0.0,HCLTECH
2026-08-17 04:11:31.179,1,2026-08-17 09:40,PNL_PER_SYMBOL,0.0,AXISBANK
