timestamp,cycle,candle_key,event,elapsed_sec,note
2026-09-01 05:00:11.377,1,2026-09-01 10:30,CYCLE_START,0.0,
2026-09-01 05:00:29.581,1,2026-09-01 10:30,BATCH_PREDICTION,18.204,"symbols=['BRITANNIA', 'HCLTECH', 'SBIN']"
2026-09-01 05:00:29.611,1,2026-09-01 10:30,TREND_REDIS_GET,0.001,BRITANNIA|MISS
2026-09-01 05:00:29.612,1,2026-09-01 10:30,TREND_REDIS_GET,0.001,HCLTECH|MISS
2026-09-01 05:00:29.613,1,2026-09-01 10:30,TREND_REDIS_GET,0.001,SBIN|MISS
2026-09-01 05:00:29.613,1,2026-09-01 10:30,TREND_TOTAL,0.003,SBIN
2026-09-01 05:00:29.613,1,2026-09-01 10:30,BROKER_POS_FETCH,0.0,positions=0
2026-09-01 05:00:29.623,1,2026-09-01 10:30,ANALYZE_SIGNALS,0.01,symbols=3
2026-09-01 05:00:29.624,1,2026-09-01 10:30,symbol lock timing ,0.0,SBIN
2026-09-01 05:00:29.624,1,2026-09-01 10:30,CAN_RESERVE_EXPOSURE,0.0,SBIN
2026-09-01 05:00:29.624,1,2026-09-01 10:30,RESERVE_EXPOSURE,0.0,SBIN
2026-09-01 05:00:29.625,1,2026-09-01 10:30,PARALLEL_ORDER_EXEC,0.001,orders=1
2026-09-01 05:00:29.627,1,2026-09-01 10:30,FETCH_LTP,0.0,symbols=1
2026-09-01 05:00:29.627,1,2026-09-01 10:30,PNL_CALC,0.0,BRITANNIA
2026-09-01 05:00:29.627,1,2026-09-01 10:30,HOLD_LOOP_PER_SYMBOL,0.0,BRITANNIA
2026-09-01 05:00:29.627,1,2026-09-01 10:30,PNL_CALC,0.0,HCLTECH
2026-09-01 05:00:29.628,1,2026-09-01 10:30,HOLD_LOOP_PER_SYMBOL,0.0,HCLTECH
2026-09-01 05:00:29.628,1,2026-09-01 10:30,PNL_CALC,0.0,SBIN
2026-09-01 05:00:29.628,1,2026-09-01 10:30,HOLD_LOOP_PER_SYMBOL,0.0,SBIN
2026-09-01 05:00:29.628,1,2026-09-01 10:30,PNL_PER_SYMBOL,0.0,BRITANNIA
2026-09-01 05:00:29.628,1,2026-09-01 10:30,PNL_PER_SYMBOL,0.0,HCLTECH
2026-09-01 05:00:29.628,1,2026-09-01 10:30,PNL_PER_SYMBOL,0.0,SBIN
2026-09-01 05:00:29.628,1,2026-09-01 10:30,PNL_LOOP_TOTAL,0.0,
2026-09-01 05:00:29.817,1,2026-09-01 10:30,UI_SNAPSHOT_TOTAL,0.189,
2026-09-01 05:00:29.818,1,2026-09-01 10:30,CYCLE_TOTAL,18.441,cycle=1
2026-09-01 05:00:29.818,1,2026-09-01 10:30,time after analyse after second broker api call,0.194,time analysis of delay
2026-09-01 06:16:00.389,2,2026-09-01 11:45,CYCLE_START,0.0,
2026-09-01 06:16:18.357,2,2026-09-01 11:45,BATCH_PREDICTION,17.968,"symbols=['BRITANNIA', 'HCLTECH', 'SBIN']"
2026-09-01 06:16:18.382,2,2026-09-01 11:45,TREND_REDIS_GET,0.001,BRITANNIA|MISS
2026-09-01 06:16:18.382,2,2026-09-01 11:45,TREND_REDIS_GET,0.001,HCLTECH|MISS
2026-09-01 06:16:18.383,2,2026-09-01 11:45,TREND_REDIS_GET,0.001,SBIN|MISS
2026-09-01 06:16:18.383,2,2026-09-01 11:45,TREND_TOTAL,0.003,SBIN
2026-09-01 06:16:18.383,2,2026-09-01 11:45,BROKER_POS_FETCH,0.0,positions=1
2026-09-01 06:16:18.392,2,2026-09-01 11:45,ANALYZE_SIGNALS,0.009,symbols=3
2026-09-01 06:16:18.392,2,2026-09-01 11:45,symbol lock timing ,0.0,BRITANNIA
2026-09-01 06:16:18.393,2,2026-09-01 11:45,CAN_RESERVE_EXPOSURE,0.0,BRITANNIA
2026-09-01 06:16:18.393,2,2026-09-01 11:45,RESERVE_EXPOSURE,0.0,BRITANNIA
2026-09-01 06:16:18.393,2,2026-09-01 11:45,symbol lock timing ,0.0,HCLTECH
2026-09-01 06:16:18.393,2,2026-09-01 11:45,CAN_RESERVE_EXPOSURE,0.0,HCLTECH
2026-09-01 06:16:18.393,2,2026-09-01 11:45,RESERVE_EXPOSURE,0.0,HCLTECH
2026-09-01 06:16:18.394,2,2026-09-01 11:45,PARALLEL_ORDER_EXEC,0.001,orders=2
2026-09-01 06:16:18.396,2,2026-09-01 11:45,FETCH_LTP,0.0,symbols=2
2026-09-01 06:16:18.397,2,2026-09-01 11:45,PNL_CALC,0.0,BRITANNIA
2026-09-01 06:16:18.397,2,2026-09-01 11:45,HOLD_LOOP_PER_SYMBOL,0.0,BRITANNIA
2026-09-01 06:16:18.397,2,2026-09-01 11:45,PNL_CALC,0.0,HCLTECH
2026-09-01 06:16:18.397,2,2026-09-01 11:45,HOLD_LOOP_PER_SYMBOL,0.0,HCLTECH
2026-09-01 06:16:18.397,2,2026-09-01 11:45,PNL_CALC,0.0,SBIN
2026-09-01 06:16:18.397,2,2026-09-01 11:45,HOLD_LOG_TRADE,0.0,SBIN
2026-09-01 06:16:18.397,2,2026-09-01 11:45,HOLD_LOOP_PER_SYMBOL,0.0,SBIN
2026-09-01 06:16:18.397,2,2026-09-01 11:45,PNL_PER_SYMBOL,0.0,BRITANNIA
2026-09-01 06:16:18.398,2,2026-09-01 11:45,PNL_PER_SYMBOL,0.0,HCLTECH
2026-09-01 06:16:18.398,2,2026-09-01 11:45,PNL_PER_SYMBOL,0.0,SBIN
2026-09-01 06:16:18.398,2,2026-09-01 11:45,PNL_LOOP_TOTAL,0.0,
2026-09-01 06:16:18.598,2,2026-09-01 11:45,UI_SNAPSHOT_TOTAL,0.2,
2026-09-01 06:16:18.598,2,2026-09-01 11:45,CYCLE_TOTAL,18.209,cycle=2
2026-09-01 06:16:18.598,2,2026-09-01 11:45,time after analyse after second broker api call,0.206,time analysis of delay
2026-09-01 06:52:31.215,2,2026-09-01 11:45,RECONCILE_CYCLE_TOTAL,2.0,pending_syms=1
2026-09-01 07:31:16.838,1,2026-09-01 13:00,CYCLE_START,0.0,
2026-09-01 07:31:21.218,1,2026-09-01 13:00,BATCH_PREDICTION,4.38,symbols=['BRITANNIA']
2026-09-01 07:31:21.252,1,2026-09-01 13:00,TREND_REDIS_GET,0.001,BRITANNIA|MISS
2026-09-01 07:31:21.252,1,2026-09-01 13:00,TREND_TOTAL,0.001,BRITANNIA
2026-09-01 07:31:22.034,1,2026-09-01 13:00,BROKER_POS_FETCH,0.781,positions=0
2026-09-01 07:31:22.039,1,2026-09-01 13:00,ANALYZE_SIGNALS,0.005,symbols=1
2026-09-01 07:31:22.039,1,2026-09-01 13:00,symbol lock timing ,0.0,BRITANNIA
2026-09-01 07:31:22.039,1,2026-09-01 13:00,CAN_RESERVE_EXPOSURE,0.0,BRITANNIA
2026-09-01 07:31:22.039,1,2026-09-01 13:00,RESERVE_EXPOSURE,0.0,BRITANNIA
2026-09-01 07:31:22.857,1,2026-09-01 13:00,PARALLEL_ORDER_EXEC,0.818,orders=1
2026-09-01 07:31:22.859,1,2026-09-01 13:00,FETCH_LTP,0.0,symbols=1
2026-09-01 07:31:22.859,1,2026-09-01 13:00,RESULT_LTP_FETCH,0.0,BRITANNIA
2026-09-01 07:31:22.859,1,2026-09-01 13:00,LOG_TRADE_TIME,0.0,BRITANNIA
2026-09-01 07:31:22.859,1,2026-09-01 13:00,RESULT_PROCESS_TOTAL,0.0,BRITANNIA
2026-09-01 07:31:22.859,1,2026-09-01 13:00,PNL_CALC,0.0,BRITANNIA
2026-09-01 07:31:22.859,1,2026-09-01 13:00,HOLD_LOOP_PER_SYMBOL,0.0,BRITANNIA
2026-09-01 07:31:22.859,1,2026-09-01 13:00,PNL_PER_SYMBOL,0.0,BRITANNIA
2026-09-01 07:31:22.859,1,2026-09-01 13:00,PNL_LOOP_TOTAL,0.0,
2026-09-01 07:31:24.199,1,2026-09-01 13:00,UI_SNAPSHOT_TOTAL,1.34,
2026-09-01 07:31:24.200,1,2026-09-01 13:00,CYCLE_TOTAL,7.362,cycle=1
2026-09-01 07:31:24.200,1,2026-09-01 13:00,time after analyse after second broker api call,2.161,time analysis of delay
2026-09-01 07:31:27.284,1,2026-09-01 13:00,RECONCILE_CYCLE_TOTAL,3.446,pending_syms=1
2026-09-01 08:46:01.618,2,2026-09-01 14:15,CYCLE_START,0.0,
2026-09-01 08:46:08.150,2,2026-09-01 14:15,BATCH_PREDICTION,6.532,symbols=['BRITANNIA']
2026-09-01 08:46:08.180,2,2026-09-01 14:15,TREND_REDIS_GET,0.001,BRITANNIA|MISS
2026-09-01 08:46:08.180,2,2026-09-01 14:15,TREND_TOTAL,0.001,BRITANNIA
2026-09-01 08:46:08.840,2,2026-09-01 14:15,BROKER_POS_FETCH,0.66,positions=1
2026-09-01 08:46:08.844,2,2026-09-01 14:15,ANALYZE_SIGNALS,0.004,symbols=1
2026-09-01 08:46:09.495,2,2026-09-01 14:15,PARALLEL_ORDER_EXEC,0.651,orders=1
2026-09-01 08:46:09.497,2,2026-09-01 14:15,FETCH_LTP,0.0,symbols=1
2026-09-01 08:46:09.497,2,2026-09-01 14:15,RESULT_LTP_FETCH,0.0,BRITANNIA
2026-09-01 08:46:09.497,2,2026-09-01 14:15,LOG_TRADE_TIME,0.0,BRITANNIA
2026-09-01 08:46:09.498,2,2026-09-01 14:15,RESULT_PROCESS_TOTAL,0.0,BRITANNIA
2026-09-01 08:46:09.498,2,2026-09-01 14:15,PNL_CALC,0.0,BRITANNIA
2026-09-01 08:46:09.498,2,2026-09-01 14:15,HOLD_LOOP_PER_SYMBOL,0.0,BRITANNIA
